29400,-111207.323,24331.08863,-86876.2344,324.7535082,1.018537271
29500,-111207.354,24473.36811,-86733.98588,326.6525502,1.018537271
29600,-111279.8917,24429.65161,-86850.24006,326.0690545,1.018537271
29700,-111547.9808,24942.77397,-86605.20678,332.917835,1.018537271
29800,-111732.5575,25023.58303,-86708.97451,333.996415,1.018537271
29900,-111890.2482,25232.36916,-86657.87903,336.783139,1.018537271
30000,-111689.6428,25219.56288,-86470.07988,336.6122102,1.018537271
30100,-111375.456,25116.1433,-86259.31275,335.2318416,1.018537271
30200,-111348.8591,24789.15184,-86559.70726,330.8673996,1.018537271
30300,-111367.3247,24575.05033,-86792.27441,328.0097299,1.018537271
30400,-111498.3269,24805.16144,-86693.16542,331.081084,1.018537271
30500,-111547.7388,24891.89505,-86655.8437,332.2387406,1.018537271
30600,-111592.0134,24819.23212,-86772.78132,331.2688892,1.018537271
30700,-111205.2194,24544.06563,-86661.15377,327.5961688,1.018537271
30800,-111318.0022,24625.14383,-86692.85836,328.6783412,1.018537271
30900,-110994.606,24295.19682,-86699.40918,324.2744507,1.018537271
31000,-111238.4411,24314.45403,-86923.9871,324.5314818,1.018537271
31100,-112273.1631,25057.353,-87215.8101,334.4471518,1.018537271
31200,-111997.5153,24895.08651,-87102.42876,332.2813379,1.018537271
31300,-111679.2247,24608.88163,-87070.34302,328.4612853,1.018537271
31400,-112075.1828,25073.30845,-87001.87438,334.6601134,1.018537271
31500,-111709.9833,24634.70171,-87075.28158,328.8059127,1.018537271
31600,-111852.3625,24823.47716,-87028.88539,331.3255488,1.018537271
31700,-111557.3987,24208.51789,-87348.88085,323.117524,1.018537271
31800,-111658.4769,24208.77744,-87449.69946,323.1209883,1.018537271
31900,-112056.1364,24499.28224,-87556.85413,326.9984331,1.018537271
32000,-111995.9215,24366.3474,-87629.57411,325.2241164,1.018537271
32100,-111888.0084,24375.9022,-87512.10615,325.3516469,1.018537271
32200,-111530.5345,23995.97492,-87534.5596,320.2806564,1.018537271
32300,-111770.3387,24082.19516,-87688.14359,321.4314609,1.018537271
32400,-112180.435,24463.3213,-87717.1137,326.5184528,1.018537271
32500,-112033.4324,24414.69438,-87618.73802,325.8694163,1.018537271
32600,-112142.9193,24517.49048,-87625.42885,327.2414633,1.018537271
32700,-112133.1891,24599.37528,-87533.81379,328.3344014,1.018537271
32800,-112077.1125,24372.78873,-87704.32374,325.3100906,1.018537271
32900,-112062.1133,24250.43135,-87811.68197,323.676954,1.018537271
33000,-112304.6757,24694.21913,-87610.45657,329.6003075,1.018537271
33100,-112056.8849,24445.10885,-87611.77606,326.2753664,1.018537271
33200,-112140.0386,24678.89381,-87461.14477,329.3957564,1.018537271
33300,-112007.2795,24556.03477,-87451.24474,327.7559242,1.018537271
33400,-111609.5404,24247.60536,-87361.93502,323.6392348,1.018537271
33500,-111834.6401,24392.30112,-87442.33896,325.5705276,1.018537271
33600,-111801.5381,24231.00543,-87570.53262,323.4176711,1.018537271
33700,-112111.6922,24738.33415,-87373.35805,330.1891224,1.018537271
33800,-112066.709,24672.72345,-87393.98557,329.313399,1.018537271
33900,-111892.5997,24464.48436,-87428.11537,326.5339764,1.018537271
34000,-112223.5116,24671.71985,-87551.79174,329.3000037,1.018537271
34100,-112035.1684,24488.76017,-87546.40823,326.8579922,1.018537271
34200,-112112.5702,24509.27847,-87603.29172,327.1318553,1.018537271
34300,-111981.5499,24478.38189,-87503.16803,326.7194705,1.018537271
34400,-111853.7095,24449.73732,-87403.97223,326.3371438,1.018537271
34500,-111761.7385,24339.73214,-87422.00639,324.8688754,1.018537271
34600,-111668.5514,24229.82114,-87438.73024,323.4018641,1.018537271
34700,-111917.1527,24569.30172,-87347.85097,327.9330016,1.018537271
34800,-112002.6025,24619.45975,-87383.14271,328.6024742,1.018537271
34900,-111737.1528,24371.21105,-87365.94176,325.2890328,1.018537271
35000,-111410.6792,24267.71078,-87142.96842,323.9075871,1.018537271
35100,-111943.0399,24726.16467,-87216.87521,330.0266932,1.018537271
35200,-111502.3443,24490.89221,-87011.45209,326.886449,1.018537271
35300,-111541.475,24689.8159,-86851.65912,329.5415364,1.018537271
35400,-111498.7598,24701.01033,-86797.74946,329.6909514,1.018537271
35500,-111932.3747,24799.49721,-87132.87747,331.0054821,1.018537271
35600,-112079.9709,24596.50308,-87483.46778,328.2960655,1.018537271
35700,-111839.1973,24306.55525,-87532.64209,324.4260546,1.018537271
35800,-111793.6771,24373.50251,-87420.1746,325.3196176,1.018537271
35900,-111769.7149,24411.96041,-87357.75453,325.8329253,1.018537271
36000,-112040.363,24636.64224,-87403.72075,328.8318134,1.018537271
36100,-111686.5412,24028.67995,-87657.8613,320.7171792,1.018537271
36200,-111950.2707,24254.34281,-87695.92792,323.7291614,1.018537271
36300,-111976.1759,24691.39353,-87284.78239,329.5625935,1.018537271
36400,-111601.4962,24538.12921,-87063.36699,327.5169339,1.018537271
36500,-111628.0813,24661.49775,-86966.58355,329.1635666,1.018537271
36600,-111696.0039,24744.18405,-86951.81982,330.2672026,1.018537271
36700,-111803.6568,24735.67998,-87067.97682,330.1536965,1.018537271
36800,-111767.9339,24764.26403,-87003.6699,330.5352155,1.018537271
36900,-111542.5914,24658.88019,-86883.71124,329.1286292,1.018537271
37000,-111612.9472,24993.81214,-86619.13502,333.599055,1.018537271
37100,-111622.8523,24805.66773,-86817.18455,331.0878416,1.018537271
37200,-111492.3177,24645.62654,-86846.6912,328.9517293,1.018537271
37300,-111983.0349,25215.82864,-86767.2063,336.5623683,1.018537271
37400,-111456.7309,24621.49175,-86835.23918,328.6295958,1.018537271
37500,-111944.9199,24940.21586,-87004.70403,332.8836913,1.018537271
37600,-111843.7804,24947.56692,-86896.21347,332.9818078,1.018537271
37700,-111614.0284,24845.02262,-86769.00581,331.6131218,1.018537271
37800,-111533.2957,24738.31465,-86794.98107,330.1888621,1.018537271
37900,-111399.5041,24541.34383,-86858.1603,327.5598402,1.018537271
38000,-111808.4626,24743.10266,-87065.35992,330.252769,1.018537271
38100,-111707.8643,24708.14853,-86999.71581,329.786227,1.018537271
38200,-111369.6878,24587.17253,-86782.51528,328.1715281,1.018537271
38300,-111788.3115,24959.79394,-86828.51758,333.1450051,1.018537271
38400,-111742.0711,24845.20914,-86896.86193,331.6156113,1.018537271
38500,-111876.6156,24723.40505,-87153.21054,329.9898598,1.018537271
38600,-111695.5789,24540.32413,-87155.25478,327.54623,1.018537271
38700,-111982.4432,25143.09039,-86839.35278,335.5915115,1.018537271
38800,-111614.7612,24837.99818,-86776.76302,331.5193648,1.018537271
38900,-111597.9358,24662.65746,-86935.27832,329.1790455,1.018537271
39000,-111562.5177,24798.23078,-86764.28695,330.9885787,1.018537271
39100,-111746.4944,24940.24894,-86806.24544,332.8841328,1.018537271
39200,-111451.3989,24867.72014,-86583.67877,331.9160716,1.018537271
39300,-111407.1227,24732.03776,-86675.08497,330.1050829,1.018537271
39400,-111721.0818,25054.36515,-86666.71664,334.4072722,1.018537271
39500,-111323.6994,24664.41751,-86659.2819,329.2025374,1.018537271
39600,-111612.9853,24996.29843,-86616.68687,333.6322403,1.018537271
39700,-111679.821,25079.00179,-86600.81921,334.736104,1.018537271
39800,-111474.1584,24947.2998,-86526.85863,332.9782426,1.018537271
39900,-111447.1855,24886.31974,-86560.86575,332.1643254,1.018537271
40000,-111524.9329,24728.02132,-86796.91153,330.0514744,1.018537271
40100,-111271.6233,24784.09587,-86487.52744,330.7999162,1.018537271
40200,-111536.5349,25271.03779,-86265.49715,337.2992595,1.018537271
